Cluster	`__mclCluster`	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
54	54	GO:0015850	organic hydroxy compound transport	1/2	263/14419	0.03614819578800732	0.04337783494560878	0.005707609861264313	SLC2A13	1
54	54	GO:0042254	ribosome biogenesis	1/2	301/14419	0.04131611036981686	0.047218411851219264	0.006212948927792009	MRPS7	1
55	55	GO:0030261	chromosome condensation	1/2	42/14419	0.005817363614621041	0.0315492613841155	0.004151218603173091	PRM2	1
55	55	GO:0030317	flagellated sperm motility	1/2	117/14419	0.016163303741880908	0.0315492613841155	0.004151218603173091	SMCP	1
55	55	GO:0097722	sperm motility	1/2	117/14419	0.016163303741880908	0.0315492613841155	0.004151218603173091	SMCP	1
55	55	GO:0007338	single fertilization	1/2	129/14419	0.017813632351566522	0.0315492613841155	0.004151218603173091	SMCP	1
55	55	GO:0006997	nucleus organization	1/2	131/14419	0.018088552435269967	0.0315492613841155	0.004151218603173091	PRM2	1
55	55	GO:0060294	cilium movement involved in cell motility	1/2	140/14419	0.01932521660575026	0.0315492613841155	0.004151218603173091	SMCP	1
55	55	GO:0001539	cilium or flagellum-dependent cell motility	1/2	145/14419	0.020011915544573378	0.0315492613841155	0.004151218603173091	SMCP	1
55	55	GO:0060285	cilium-dependent cell motility	1/2	145/14419	0.020011915544573378	0.0315492613841155	0.004151218603173091	SMCP	1
55	55	GO:0009566	fertilization	1/2	162/14419	0.022344892935429184	0.0315492613841155	0.004151218603173091	SMCP	1
55	55	GO:0007286	spermatid development	1/2	171/14419	0.02357887303468631	0.0315492613841155	0.004151218603173091	PRM2	1
55	55	GO:0048515	spermatid differentiation	1/2	179/14419	0.024675090051792026	0.0315492613841155	0.004151218603173091	PRM2	1
55	55	GO:0003341	cilium movement	1/2	184/14419	0.02535991302685703	0.0315492613841155	0.004151218603173091	SMCP	1
55	55	GO:0044706	multi-multicellular organism process	1/2	186/14419	0.02563377487459384	0.0315492613841155	0.004151218603173091	SMCP	1
55	55	GO:0007281	germ cell development	1/2	309/14419	0.04240232224687823	0.04845979685357512	0.006376289059680937	PRM2	1
56	56	GO:0006354	DNA-templated transcription elongation	2/2	131/14419	8.191708411429937e-5	0.0012287562617144905	1.7245701918799865e-4	ELOF1/CCNT2	2
56	56	GO:0019083	viral transcription	1/2	46/14419	0.006370513174503767	0.029274161915355673	0.004108654303909568	CCNT2	1
56	56	GO:0032786	positive regulation of DNA-templated transcription, elongation	1/2	61/14419	0.008443453127472633	0.029274161915355673	0.004108654303909568	CCNT2	1
56	56	GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	1/2	72/14419	0.009962233386226593	0.029274161915355673	0.004108654303909568	CCNT2	1
56	56	GO:1904029	regulation of cyclin-dependent protein kinase activity	1/2	75/14419	0.010376244157202508	0.029274161915355673	0.004108654303909568	CCNT2	1
56	56	GO:0019080	viral gene expression	1/2	96/14419	0.013271895231637965	0.029274161915355673	0.004108654303909568	CCNT2	1
56	56	GO:0032784	regulation of DNA-templated transcription elongation	1/2	102/14419	0.014098444863563708	0.029274161915355673	0.004108654303909568	CCNT2	1
56	56	GO:0006368	transcription elongation by RNA polymerase II	1/2	113/14419	0.015612886354856359	0.029274161915355673	0.004108654303909568	ELOF1	1
56	56	GO:0007519	skeletal muscle tissue development	1/2	162/14419	0.022344892935429184	0.03598503985282997	0.005050531909169118	CCNT2	1
56	56	GO:0060538	skeletal muscle organ development	1/2	174/14419	0.023990026568553313	0.03598503985282997	0.005050531909169118	CCNT2	1
56	56	GO:0071900	regulation of protein serine/threonine kinase activity	1/2	255/14419	0.035058443630622715	0.04780696858721279	0.006709749977152672	CCNT2	1
57	57	GO:0007218	neuropeptide signaling pathway	1/2	101/14419	0.013960710642393348	0.04551261243624838	0.01437240392723633	CYSLTR2	1
57	57	GO:0035296	regulation of tube diameter	1/2	136/14419	0.018775684288806493	0.04551261243624838	0.01437240392723633	UTS2	1
57	57	GO:0097746	blood vessel diameter maintenance	1/2	136/14419	0.018775684288806493	0.04551261243624838	0.01437240392723633	UTS2	1
57	57	GO:0035150	regulation of tube size	1/2	137/14419	0.018913081798533016	0.04551261243624838	0.01437240392723633	UTS2	1
57	57	GO:0008217	regulation of blood pressure	1/2	165/14419	0.02275630621812419	0.04551261243624838	0.01437240392723633	UTS2	1
58	58	GO:0031124	mRNA 3'-end processing	1/2	49/14419	0.00678527433098286	0.028781771935507183	0.005049433672895997	CSTF2T	1
58	58	GO:0031123	RNA 3'-end processing	1/2	91/14419	0.012582839312707983	0.028781771935507183	0.005049433672895997	CSTF2T	1
58	58	GO:0007098	centrosome cycle	1/2	126/14419	0.017401180073559175	0.028781771935507183	0.005049433672895997	KIAA1614	1
58	58	GO:0031023	microtubule organizing center organization	1/2	139/14419	0.01918784795700479	0.028781771935507183	0.005049433672895997	KIAA1614	1
58	58	GO:0007163	establishment or maintenance of cell polarity	1/2	219/14419	0.030146939623433844	0.03617632754812061	0.00634672413124923	KIAA1614	1
60	60	GO:0000381	regulation of alternative mRNA splicing, via spliceosome	1/2	52/14419	0.007199948904519693	0.04130622067369565	0.0037808897641826685	HNRNPL	1
60	60	GO:0000380	alternative mRNA splicing, via spliceosome	1/2	69/14419	0.009548136032308308	0.04130622067369565	0.0037808897641826685	HNRNPL	1
60	60	GO:0006635	fatty acid beta-oxidation	1/2	71/14419	0.009824210555247515	0.04130622067369565	0.0037808897641826685	ECH1	1
60	60	GO:0009062	fatty acid catabolic process	1/2	95/14419	0.013134103288505838	0.04130622067369565	0.0037808897641826685	ECH1	1
60	60	GO:0048024	regulation of mRNA splicing, via spliceosome	1/2	95/14419	0.013134103288505838	0.04130622067369565	0.0037808897641826685	HNRNPL	1
60	60	GO:0019395	fatty acid oxidation	1/2	99/14419	0.013685213339072022	0.04130622067369565	0.0037808897641826685	ECH1	1
60	60	GO:0034440	lipid oxidation	1/2	106/14419	0.0146492855449748	0.04130622067369565	0.0037808897641826685	ECH1	1
60	60	GO:0050684	regulation of mRNA processing	1/2	115/14419	0.015888114289022703	0.04130622067369565	0.0037808897641826685	HNRNPL	1
60	60	GO:0072329	monocarboxylic acid catabolic process	1/2	117/14419	0.016163303741880908	0.04130622067369565	0.0037808897641826685	ECH1	1
60	60	GO:0043484	regulation of RNA splicing	1/2	160/14419	0.0220705693119978	0.04897192327777666	0.004482555906432647	HNRNPL	1
60	60	GO:0030258	lipid modification	1/2	174/14419	0.023990026568553313	0.04897192327777666	0.004482555906432647	ECH1	1
60	60	GO:0044242	cellular lipid catabolic process	1/2	204/14419	0.028096799845374387	0.04897192327777666	0.004482555906432647	ECH1	1
60	60	GO:0016054	organic acid catabolic process	1/2	233/14419	0.032058450489915624	0.04897192327777666	0.004482555906432647	ECH1	1
60	60	GO:0046395	carboxylic acid catabolic process	1/2	233/14419	0.032058450489915624	0.04897192327777666	0.004482555906432647	ECH1	1
60	60	GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	1/2	275/14419	0.03778166958484852	0.04897192327777666	0.004482555906432647	HNRNPL	1
60	60	GO:0000398	mRNA splicing, via spliceosome	1/2	275/14419	0.03778166958484852	0.04897192327777666	0.004482555906432647	HNRNPL	1
60	60	GO:1903311	regulation of mRNA metabolic process	1/2	276/14419	0.03791772986912689	0.04897192327777666	0.004482555906432647	HNRNPL	1
60	60	GO:0000375	RNA splicing, via transesterification reactions	1/2	279/14419	0.03832585299999913	0.04897192327777666	0.004482555906432647	HNRNPL	1
60	60	GO:0016042	lipid catabolic process	1/2	300/14419	0.041180290593712754	0.04984982545554702	0.004562913085175928	ECH1	1
61	61	GO:0043353	enucleate erythrocyte differentiation	1/2	10/14419	0.0013866258272242638	0.018696720645070997	0.004373501905279765	MAEA	1
61	61	GO:0043249	erythrocyte maturation	1/2	17/14419	0.0023566914968267128	0.018696720645070997	0.004373501905279765	MAEA	1
61	61	GO:0033033	negative regulation of myeloid cell apoptotic process	1/2	18/14419	0.0024952338254620177	0.018696720645070997	0.004373501905279765	MAEA	1
61	61	GO:0002675	positive regulation of acute inflammatory response	1/2	23/14419	0.003187801163734405	0.018696720645070997	0.004373501905279765	C2CD4A	1
61	61	GO:0033032	regulation of myeloid cell apoptotic process	1/2	30/14419	0.004156991383583053	0.018696720645070997	0.004373501905279765	MAEA	1
61	61	GO:0033028	myeloid cell apoptotic process	1/2	36/14419	0.0049873506649872335	0.018696720645070997	0.004373501905279765	MAEA	1
61	61	GO:0048821	erythrocyte development	1/2	38/14419	0.005264060129506087	0.018696720645070997	0.004373501905279765	MAEA	1
61	61	GO:0002673	regulation of acute inflammatory response	1/2	40/14419	0.005540731112717356	0.018696720645070997	0.004373501905279765	C2CD4A	1
61	61	GO:0043114	regulation of vascular permeability	1/2	45/14419	0.0062322402150236655	0.018696720645070997	0.004373501905279765	C2CD4A	1
61	61	GO:0002526	acute inflammatory response	1/2	78/14419	0.010790168345235718	0.026823576683273308	0.006274520861584399	C2CD4A	1
61	61	GO:0061515	myeloid cell development	1/2	79/14419	0.010928123833926162	0.026823576683273308	0.006274520861584399	MAEA	1
61	61	GO:0030218	erythrocyte differentiation	1/2	123/14419	0.016988641212609235	0.0348850654108778	0.00816024921891878	MAEA	1
61	61	GO:0050729	positive regulation of inflammatory response	1/2	123/14419	0.016988641212609235	0.0348850654108778	0.00816024921891878	C2CD4A	1
61	61	GO:0034101	erythrocyte homeostasis	1/2	131/14419	0.018088552435269967	0.0348850654108778	0.00816024921891878	MAEA	1
61	61	GO:0002262	myeloid cell homeostasis	1/2	164/14419	0.02261917807755298	0.04071441122862985	0.009523838883890023	MAEA	1
61	61	GO:0048469	cell maturation	1/2	175/14419	0.024127058505854726	0.04071441122862985	0.009523838883890023	MAEA	1
62	62	GO:0042462	eye photoreceptor cell development	2/2	33/14419	5.079532637974178e-6	6.794387987395312e-4	6.568151652691495e-5	PAX6/MFRP	2
62	62	GO:0042461	photoreceptor cell development	2/2	46/14419	9.957038409665278e-6	6.794387987395312e-4	6.568151652691495e-5	PAX6/MFRP	2
62	62	GO:0001754	eye photoreceptor cell differentiation	2/2	47/14419	1.0399573450094866e-5	6.794387987395312e-4	6.568151652691495e-5	PAX6/MFRP	2
62	62	GO:0046530	photoreceptor cell differentiation	2/2	61/14419	1.760519834752415e-5	8.626547190286834e-4	8.339304480406178e-5	PAX6/MFRP	2
62	62	GO:0048592	eye morphogenesis	2/2	154/14419	1.1333707198479867e-4	0.003702344351503423	3.5790654310989057e-4	PAX6/MFRP	2
62	62	GO:0060041	retina development in camera-type eye	2/2	154/14419	1.1333707198479867e-4	0.003702344351503423	3.5790654310989057e-4	PAX6/MFRP	2
62	62	GO:0007601	visual perception	2/2	202/14419	1.9530225773392723e-4	0.004976763495161381	4.811049565676953e-4	PAX6/MFRP	2
62	62	GO:0050953	sensory perception of light stimulus	2/2	206/14419	2.03133203884138e-4	0.004976763495161381	4.811049565676953e-4	PAX6/MFRP	2
62	62	GO:0090596	sensory organ morphogenesis	2/2	267/14419	3.4162743088466107e-4	0.007439886272599286	7.192156439677077e-4	PAX6/MFRP	2
62	62	GO:0043010	camera-type eye development	2/2	331/14419	5.254141572404535e-4	0.010298117481912889	9.95521561087175e-4	PAX6/MFRP	2
62	62	GO:0001654	eye development	2/2	373/14419	6.67439044237448e-4	0.010499802456576087	0.0010150184974133704	PAX6/MFRP	2
62	62	GO:0150063	visual system development	2/2	375/14419	6.746254284809456e-4	0.010499802456576087	0.0010150184974133704	PAX6/MFRP	2
62	62	GO:0048880	sensory system development	2/2	381/14419	6.96415469058618e-4	0.010499802456576087	0.0010150184974133704	PAX6/MFRP	2
62	62	GO:0007406	negative regulation of neuroblast proliferation	1/2	10/14419	0.0013866258272242638	0.015359803995090298	0.0014848360467863877	PAX6	1
62	62	GO:0061072	iris morphogenesis	1/2	10/14419	0.0013866258272242638	0.015359803995090298	0.0014848360467863877	PAX6	1
62	62	GO:0003310	pancreatic A cell differentiation	1/2	11/14419	0.001525235498148203	0.015359803995090298	0.0014848360467863877	PAX6	1
62	62	GO:0021903	rostrocaudal neural tube patterning	1/2	11/14419	0.001525235498148203	0.015359803995090298	0.0014848360467863877	PAX6	1
62	62	GO:0040034	regulation of development, heterochronic	1/2	11/14419	0.001525235498148203	0.015359803995090298	0.0014848360467863877	PAX6	1
62	62	GO:0048505	regulation of timing of cell differentiation	1/2	11/14419	0.001525235498148203	0.015359803995090298	0.0014848360467863877	PAX6	1
62	62	GO:0009950	dorsal/ventral axis specification	1/2	12/14419	0.0016638355487453849	0.015359803995090298	0.0014848360467863877	PAX6	1
62	62	GO:0061303	cornea development in camera-type eye	1/2	12/14419	0.0016638355487453849	0.015359803995090298	0.0014848360467863877	PAX6	1
62	62	GO:0021781	glial cell fate commitment	1/2	13/14419	0.0018024259790156982	0.015359803995090298	0.0014848360467863877	PAX6	1
62	62	GO:0021978	telencephalon regionalization	1/2	13/14419	0.0018024259790156982	0.015359803995090298	0.0014848360467863877	PAX6	1
62	62	GO:1901142	insulin metabolic process	1/2	14/14419	0.00194100678895881	0.015851555443163613	0.0015323737807569555	PAX6	1
62	62	GO:0008356	asymmetric cell division	1/2	16/14419	0.0022181395478645394	0.01649684047778699	0.0015947536444692043	PAX6	1
62	62	GO:0071380	cellular response to prostaglandin E stimulus	1/2	16/14419	0.0022181395478645394	0.01649684047778699	0.0015947536444692043	PAX6	1
62	62	GO:1905962	glutamatergic neuron differentiation	1/2	17/14419	0.0023566914968267128	0.01649684047778699	0.0015947536444692043	PAX6	1
62	62	GO:2001224	positive regulation of neuron migration	1/2	17/14419	0.0023566914968267128	0.01649684047778699	0.0015947536444692043	PAX6	1
62	62	GO:0071379	cellular response to prostaglandin stimulus	1/2	19/14419	0.002633766533770565	0.017647841408832538	0.0017060211888237685	PAX6	1
62	62	GO:2000679	positive regulation of transcription regulatory region DNA binding	1/2	21/14419	0.0029108030894063885	0.017647841408832538	0.0017060211888237685	PAX6	1
62	62	GO:0023019	signal transduction involved in regulation of gene expression	1/2	22/14419	0.0030493069367338865	0.017647841408832538	0.0017060211888237685	PAX6	1
62	62	GO:0021871	forebrain regionalization	1/2	23/14419	0.003187801163734405	0.017647841408832538	0.0017060211888237685	PAX6	1
62	62	GO:0034695	response to prostaglandin E	1/2	23/14419	0.003187801163734405	0.017647841408832538	0.0017060211888237685	PAX6	1
62	62	GO:0007097	nuclear migration	1/2	24/14419	0.003326285770408055	0.017647841408832538	0.0017060211888237685	PAX6	1
62	62	GO:0080111	DNA demethylation	1/2	24/14419	0.003326285770408055	0.017647841408832538	0.0017060211888237685	PAX6	1
62	62	GO:2000178	negative regulation of neural precursor cell proliferation	1/2	24/14419	0.003326285770408055	0.017647841408832538	0.0017060211888237685	PAX6	1
62	62	GO:0042659	regulation of cell fate specification	1/2	26/14419	0.0036032261227740836	0.017647841408832538	0.0017060211888237685	PAX6	1
62	62	GO:0048596	embryonic camera-type eye morphogenesis	1/2	26/14419	0.0036032261227740836	0.017647841408832538	0.0017060211888237685	PAX6	1
62	62	GO:0021846	cell proliferation in forebrain	1/2	27/14419	0.003741681868466573	0.017647841408832538	0.0017060211888237685	PAX6	1
62	62	GO:0003309	type B pancreatic cell differentiation	1/2	29/14419	0.004018564498871058	0.017647841408832538	0.0017060211888237685	PAX6	1
62	62	GO:0034694	response to prostaglandin	1/2	29/14419	0.004018564498871058	0.017647841408832538	0.0017060211888237685	PAX6	1
62	62	GO:0035510	DNA dealkylation	1/2	29/14419	0.004018564498871058	0.017647841408832538	0.0017060211888237685	PAX6	1
62	62	GO:0051647	nucleus localization	1/2	31/14419	0.0042954086479676246	0.017647841408832538	0.0017060211888237685	PAX6	1
62	62	GO:0007435	salivary gland morphogenesis	1/2	32/14419	0.004433816292025772	0.017647841408832538	0.0017060211888237685	PAX6	1
62	62	GO:0021772	olfactory bulb development	1/2	33/14419	0.004572214315756273	0.017647841408832538	0.0017060211888237685	PAX6	1
62	62	GO:0000132	establishment of mitotic spindle orientation	1/2	34/14419	0.0047106027191603506	0.017647841408832538	0.0017060211888237685	PAX6	1
62	62	GO:0002052	positive regulation of neuroblast proliferation	1/2	34/14419	0.0047106027191603506	0.017647841408832538	0.0017060211888237685	PAX6	1
62	62	GO:0007431	salivary gland development	1/2	34/14419	0.0047106027191603506	0.017647841408832538	0.0017060211888237685	PAX6	1
62	62	GO:0002068	glandular epithelial cell development	1/2	35/14419	0.004848981502237226	0.017647841408832538	0.0017060211888237685	PAX6	1
62	62	GO:0021988	olfactory lobe development	1/2	35/14419	0.004848981502237226	0.017647841408832538	0.0017060211888237685	PAX6	1
62	62	GO:0031076	embryonic camera-type eye development	1/2	35/14419	0.004848981502237226	0.017647841408832538	0.0017060211888237685	PAX6	1
62	62	GO:0048048	embryonic eye morphogenesis	1/2	35/14419	0.004848981502237226	0.017647841408832538	0.0017060211888237685	PAX6	1
62	62	GO:0035883	enteroendocrine cell differentiation	1/2	36/14419	0.0049873506649872335	0.017647841408832538	0.0017060211888237685	PAX6	1
62	62	GO:2000677	regulation of transcription regulatory region DNA binding	1/2	36/14419	0.0049873506649872335	0.017647841408832538	0.0017060211888237685	PAX6	1
62	62	GO:0043388	positive regulation of DNA binding	1/2	37/14419	0.00512571020741015	0.017647841408832538	0.0017060211888237685	PAX6	1
62	62	GO:0070988	demethylation	1/2	37/14419	0.00512571020741015	0.017647841408832538	0.0017060211888237685	PAX6	1
62	62	GO:0010453	regulation of cell fate commitment	1/2	39/14419	0.005402400431275267	0.017647841408832538	0.0017060211888237685	PAX6	1
62	62	GO:0021532	neural tube patterning	1/2	39/14419	0.005402400431275267	0.017647841408832538	0.0017060211888237685	PAX6	1
